109.664,294.622,45.0965,110.192,282.404,47.4984,111.107,269.696,49.2127,111.482,260.113,50.2191,111.643,248.745,51.296,112.2,237.027,51.326,112.043,225.891,51.8066,112.49,214.447,51.3245,112.189,202.743,51.0245,112.261,192.615,49.1206,112.268,184.497,48.014,111.576,172.081,47.102,111.44,162.644,44.0185,110.644,151.474,42.5254,110.499,142.259,38.5546,110.002,135.266,35.5504,108.93,123.644,33.6674,108.445,116.048,28.0565,106.982,105.372,25.6818,106.551,96.736,19.4987,105.23,84.5571,17.4695,104.342,78.3322,9.44444,103.327,71.9,4.60445,101.873,60.9898,2.88371,100.418,56.8501,6.85221,98.6181,48.2231,12.4211,97.0274,44.4274,15.8954,95.3758,35.8871,20.642,93.6828,32.2941,22.8955,92.2748,27.2604,25.5171,90.4978,19.0451,29.0704,88.6619,15.625,29.8975,87.044,7.27195,33.079,85.0258,3.85905,32.8772,83.311,-3.98005,35.032,81.9005,-8.37108,35.5953,79.7053,-11.4465,33.7367,78.0861,-19.0851,35.1087,76.0217,-22.8235,32.7895,74.3502,-29.7187,33.2435,72.0838,-32.747,31.4886,70.4199,-36.7717,29.6299,69.0336,-43.9007,28.0232,66.6728,-47.6767,23.0805,65.1593,-53.8519,22.4174,,,,,,,,,
108.643,304.824,42.4588,109.714,291.945,45.2562,110.357,281.201,47.1818,110.843,272.255,48.5718,111.769,257.836,50.0968,112.027,247.682,50.9953,112.561,235.979,51.2664,112.607,224.858,51.9736,112.959,212.587,51.2097,113.022,204.526,50.4888,112.627,192.513,50.1693,112.808,183.724,47.5524,112.288,171.345,46.8534,112.233,162.69,43.4192,111.337,152.24,41.2016,111.453,142.327,37.5963,110.868,134.702,34.5887,110.022,123.729,32.5556,109.63,115.57,26.7696,108.584,104.427,24.0688,107.945,96.8253,17.2024,106.826,86.577,14.6333,106.149,78.465,7.0065,104.992,73.8841,2.82648,103.663,63.1727,5.07401,102.3,59.0714,9.60417,100.619,50.7707,14.7243,99.314,46.2701,18.3093,97.7961,41.8541,21.4989,96.0541,33.8609,25.6685,94.4366,29.7369,27.9363,92.7192,21.8017,31.4817,90.9287,18.1181,32.4892,89.2632,10.1866,35.0654,87.3987,6.62499,35.3514,85.8706,2.43349,35.7361,84.1084,-5.71904,37.9713,82.2658,-9.07679,36.406,80.5685,-16.0423,37.803,78.4583,-19.5861,35.2657,76.8567,-26.8264,36.1305,74.6217,-29.9512,32.5259,72.9632,-36.8209,32.4545,71.5898,-41.0983,30.9065,68.8301,-43.0721,26.9277,67.8084,-50.7076,25.3761,,,,,,
108.919,301.744,43.7305,109.827,290.383,46.2671,110.724,277.021,49.0714,111.334,267.009,50.5989,112.211,252.849,52.5245,112.465,242.966,53.1224,112.493,231.433,54.2488,113.122,219.631,54.3632,112.869,208.52,54.4683,113.002,197.198,53.4586,112.605,185.618,53.2659,112.795,175.557,50.9465,112.531,165.883,50.1104,111.674,156.011,48.514,111.404,145.981,45.0985,110.497,134.487,43.5957,110.204,126.021,39.2724,108.914,114.44,37.5008,108.188,107.239,34.4154,107.364,99.6462,28.431,106.045,88.8893,25.876,105.261,81.3033,19.0715,103.766,71.3441,16.0544,102.774,64.1059,8.22109,101.678,56.8142,3.49632,100.131,48.1284,3.94753,98.6115,44.4246,8.63298,96.9431,36.6074,14.3458,95.2703,32.8375,18.3757,93.4944,25.0111,23.1444,91.7746,21.7359,25.8056,90.374,17.4027,28.3971,88.0576,11.334,31.7852,86.6516,6.73103,33.9553,84.8679,-0.82175,37.0388,82.8722,-3.77432,37.1658,81.1012,-11.0636,39.7779,79.0564,-14.0566,39.1442,77.5297,-17.8248,39.4014,75.8817,-24.7949,40.97,73.5798,-27.4451,38.9375,72.0661,-34.4775,39.9743,69.6342,-37.0719,36.7475,68.0885,-43.7085,37.2447,67.003,-47.323,37.6073,64.0221,-49.9293,31.2219,62.5816,-55.7282,30.7033,,,
111.492,290.897,43.3522,112.093,280.188,45.3204,113.328,266.326,47.2885,113.904,256.893,48.0856,114.739,241.309,49.4602,115.169,231.93,49.88,115.378,221.028,50.3914,115.854,208.935,49.8943,115.776,198.409,49.4715,116.276,187.645,47.7784,116.326,178.964,46.4588,116.015,166.179,45.5552,116.166,157.037,42.5379,115.548,145.584,40.8739,115.496,135.418,37.1278,114.866,124.527,35.1709,114.723,115.323,30.1889,114.412,107.051,27.1684,113.412,96.526,24.6706,113.067,88.3438,17.971,111.874,76.8828,15.8311,111.456,70.1037,7.53277,110.728,61.6004,3.6604,109.278,52.4756,3.86263,108.115,47.6704,8.31863,106.594,39.5143,13.5745,105.343,34.4543,16.9389,103.788,26.4787,21.3941,102.432,21.8574,23.9152,100.828,13.7834,27.7015,99.6219,8.80128,29.7444,98.1425,4.54638,30.4652,96.4682,-3.51406,33.3928,94.9267,-7.56163,33.2176,93.2107,-15.4222,35.3678,91.6207,-19.3918,34.0513,90.3289,-24.1659,34.1911,88.6127,-31.4437,35.2967,86.9043,-35.7524,32.7995,85.2279,-42.569,33.2699,83.3432,-46.669,29.6234,81.8297,-53.6299,30.0074,,,,,,,,,,,,,,,,,,
111.08,292.24,43.3975,112.367,277.588,45.7349,113.062,266.255,47.7887,114.042,253.413,48.6498,114.597,242.329,49.7545,115.289,228.829,50.4001,116.034,219.006,50.7332,115.93,207.936,50.7128,116.5,197.478,49.6379,116.337,186.743,48.77,116.659,175.077,46.4493,116.418,164.718,45.4752,116.598,155.683,41.6949,116.42,147.62,39.4319,115.996,133.576,36.5089,115.777,125.74,33.9249,115.002,115.356,31.5912,114.819,105.988,25.9438,113.723,95.0168,23.8333,113.242,87.955,19.8064,112.845,79.5818,13.05,111.542,69.3952,9.99153,110.942,61.5019,1.90901,109.364,53.3484,4.69209,108.217,47.7944,9.48976,107.017,42.41,13.1964,105.398,34.2336,17.9093,103.998,29.6637,20.8307,102.289,21.9116,24.5647,100.884,17.3806,26.4868,99.1433,9.51282,29.7818,97.5533,5.19984,30.5196,96.2578,0.385359,31.6865,94.5085,-7.28522,34.1306,92.8267,-11.4149,33.2641,91.1492,-18.9289,35.0227,89.3992,-23.1681,33.4162,87.6536,-30.2182,34.3748,85.7947,-34.3058,31.6977,84.3867,-38.6309,30.5023,82.7085,-45.762,31.0077,80.6758,-49.3045,26.4129,79.1172,-56.3441,26.6443,,,,,,,,,,,,,,,
110.36,299.301,42.0101,111.343,289.381,44.3655,112.759,273.689,46.604,113.467,260.225,48.7485,114.422,247.722,49.5716,114.635,235.934,50.5766,115.434,223.844,50.7943,115.747,214.31,50.8907,115.756,202.568,51.0292,116.14,190.726,49.8587,115.877,179.52,49.3619,116.194,168.243,47.2699,115.696,157.543,46.2573,115.81,148.154,42.3214,115.748,138.469,40.3922,115.165,126.847,39.198,115.081,117.026,34.8014,114.11,106.577,32.3413,113.897,98.0977,25.833,112.782,86.1771,24.3064,112.392,77.9347,17.7078,111.68,70.5022,13.5905,110.405,59.6046,10.7282,109.774,52.4046,2.14541,108.101,42.4595,4.51836,106.808,37.6605,9.00536,105.634,32.3204,12.5068,103.68,24.3724,17.3066,102.363,19.2211,20.0834,100.632,10.5125,24.7975,99.0177,6.49003,26.0959,97.2001,-2.14641,30.0564,95.473,-6.40417,30.7282,93.6845,-14.5301,33.4235,92.1996,-19.3516,34.4684,90.4255,-23.4331,33.558,88.5882,-31.5266,35.8684,86.6546,-35.2326,33.9343,84.9655,-43.0139,35.6577,82.9273,-47.0471,32.4825,81.3826,-51.5107,31.5849,,,,,,,,,,,,,,,,,,,,,
110.926,296.51,42.194,110.938,281.551,45.363,111.283,271.243,47.498,111.182,259.164,49.414,111.468,246.655,50.9307,111.38,238.109,51.3846,110.904,225.856,52.4863,110.929,214.374,52.4302,110.222,202.602,52.7484,110.079,194.142,51.128,109.316,180.256,51.2697,108.794,172.61,49.9727,108.318,163.112,47.2333,107.305,152.576,45.7023,106.732,143.923,42.0853,105.551,131.777,40.5108,104.831,123.283,36.1268,103.539,111.696,34.5112,102.557,104.905,28.2985,101.685,96.802,25.1738,100.109,85.0364,23.3269,98.9553,78.7235,15.5076,97.2997,66.9446,13.4561,96.0835,60.8621,4.94446,94.3736,50.7379,2.80462,92.5721,47.1073,6.86649,91.1298,42.1469,10.8973,89.3058,33.4979,16.2368,87.3239,29.8336,19.3346,85.477,21.5835,23.9133,83.4365,18.0677,26.0329,81.5628,9.58036,30.0197,79.9803,4.7479,31.8768,77.7718,1.83632,32.5834,75.9429,-6.08777,35.5548,73.5945,-9.16366,35.0343,71.8352,-16.821,37.5116,69.3714,-20.089,35.9561,67.5931,-24.2163,35.6207,66.0378,-31.741,37.1415,63.2493,-34.6483,34.0115,61.7957,-41.8472,35.0451,59.2533,-44.9359,32.8898,57.2096,-48.8792,29.3619,54.546,-54.7296,26.2365,,,,,,,,,
110.689,293.717,42.9052,110.611,286.8,44.7821,111.415,272.584,46.7909,111.081,260.501,48.4828,111.365,250.242,49.1857,111.095,237.237,50.6169,110.685,228.012,51.4654,110.718,218.424,50.4355,110.129,205.485,50.9765,109.788,196.92,49.1647,108.989,184.436,49.2683,108.645,175.936,46.5322,108.007,166.928,44.8674,106.907,155.434,43.7366,106.311,148.008,39.4119,105.108,135.543,38.4575,104.355,128.084,33.3504,102.996,115.561,31.972,102.06,109.178,25.6913,101.08,101.36,22.221,99.4135,90.5462,16.5469,98.3132,84.2051,12.2597,96.8072,71.9802,9.94389,95.4622,66.1251,0.905876,93.6225,57.8237,5.63429,91.9389,54.057,10.0009,90.6289,48.8509,13.7149,88.9551,40.1734,18.84,86.9865,37.0389,21.754,85.2613,28.6824,26.0193,83.2099,25.5832,27.5896,81.564,17.2646,31.402,79.4408,14.1738,31.9389,77.8948,9.39629,33.5335,76.233,1.54417,36.1209,73.9061,-1.38799,35.3925,72.3733,-9.26474,37.3932,69.9987,-12.1395,35.4478,68.3992,-19.182,36.909,65.8838,-22.287,34.2362,64.5334,-29.6772,34.9135,63.0683,-33.5642,35.6454,60.4783,-36.6639,31.4481,59.0629,-43.1281,31.4799,56.0209,-46.0591,24.0559,54.497,-50.1547,21.8388,,,,,,
111.061,295.051,42.6879,111.525,285.42,44.7406,111.847,274.876,47.1653,112.572,261.298,49.5454,112.683,249.772,51.1258,113.17,237.851,52.0961,112.974,224.584,53.5622,112.99,215.952,53.8799,113.19,205.049,53.3575,112.762,192.98,53.5802,112.708,182.488,52.2283,112.081,170.987,51.4401,111.997,162.343,48.7145,111.188,149.872,47.954,110.829,141.375,46.3382,110.619,132.036,42.2116,109.534,120.719,40.4981,109.236,112.215,35.3574,108.125,100.893,33.4515,107.437,93.0129,26.9383,106.734,85.9561,23.2703,105.467,74.5558,20.7286,104.84,66.947,13.2351,103.463,56.8481,10.0036,102.633,49.5508,1.29646,100.609,40.8986,6.46333,99.0789,38.088,10.484,97.6352,33.2765,14.4011,95.7892,25.7631,19.4483,94.0724,21.8998,22.4689,92.1487,14.4162,26.9417,90.2745,11.0196,29.1216,88.6971,6.39139,31.2508,86.4869,-0.0114599,34.0132,84.8845,-4.15588,35.3402,82.9269,-11.4675,37.8202,80.9316,-14.7755,37.7081,79.1264,-21.6604,39.3036,76.8315,-24.5768,37.8759,75.3087,-28.9682,38.0836,72.771,-34.2223,38.7045,71.2197,-38.7648,36.34,69.6222,-45.2812,36.7554,67.1948,-47.9249,34.4101,65.554,-54.4837,32.8187,,,,,,,,,
110.36,299.306,42.0093,111.441,281.499,45.3672,111.551,271.319,46.9918,112.171,259.213,48.6807,112.271,250.033,49.9164,112.211,237.07,51.0914,112.485,225.855,51.8092,111.922,213.423,52.3679,112.043,203.559,51.514,111.474,189.87,51.8952,111.448,181.138,49.8836,110.996,172.698,48.7574,110.255,159.596,46.6193,109.794,151.311,45.024,108.743,139.453,43.5074,108.112,130.726,39.4963,107.031,118.82,38.0461,106.339,110.841,32.8336,105.402,104.186,29.3699,104.096,91.6566,27.5948,103.127,84.8804,20.7052,101.664,73.3892,18.4719,100.482,65.6434,11.2622,98.7921,55.4127,8.194,97.6842,48.7756,3.78967,95.9432,44.3007,5.64959,94.2282,34.9623,11.6765,92.2895,31.7151,15.0857,90.4128,22.8601,20.2484,88.4812,19.1843,22.9099,86.8007,14.7213,25.2687,85.0003,6.05589,29.3254,82.8757,2.51843,30.6097,81.0077,-5.71643,34.0353,78.6766,-8.83928,34.0106,76.8794,-16.755,36.6526,74.5361,-20.1629,35.8348,72.7314,-27.8129,37.8864,71.0592,-32.1365,37.8343,68.5255,-35.4501,35.4761,66.8674,-42.9327,36.6715,64.199,-45.6583,34.899,62.5967,-50.4726,32.3076,,,,,,,,,,,,,,,
